Loan_ID,Age,Gender,Marital_Status,Employment_Type,Annual_Income,Loan_Amount,Loan_Term,Credit_Score,Debt_to_Income_Ratio,Loan_Status,Loan_Status_Numeric
L11731,51,Female,Married,Salaried,67851.9,121458.15,48,644,0.5087048407876831,Rejected,0
L11732,50,Female,Single,Self-employed,20000.0,34486.34,12,713,0.484809917107262,Approved,1
L11733,35,Female,Married,Self-employed,47956.05,80674.03,36,700,0.48051116133473626,Rejected,0
L11734,38,Male,Married,Salaried,29655.3,46432.77,36,535,0.5197331893772167,Rejected,0
L11735,55,Male,Single,Salaried,40582.23,42412.97,36,654,0.47800115007775995,Rejected,0
L11736,50,Female,Single,Salaried,20000.0,18042.04,48,681,0.4719651166578887,Approved,1
L11737,54,Female,Divorced,Self-employed,84583.91,107110.83,36,650,0.5022936641464911,Approved,1
L11738,62,Male,Single,Salaried,59658.12,145665.92,24,602,0.5153159932310323,Approved,1
L11739,31,Male,Married,Salaried,52415.15,108764.62,36,744,0.5290661328646853,Approved,1
L11740,47,Male,Single,Self-employed,49916.32,63330.35,36,631,0.5010484060906403,Rejected,0
L11741,44,Male,Single,Salaried,39583.06,73915.89,48,712,0.49052321512352587,Approved,1
L11742,55,Male,Single,Salaried,38605.81,40982.36,12,616,0.4857802477293622,Approved,1
L11743,59,Female,Divorced,Unemployed,31887.24,29635.14,24,643,0.5088230149243431,Rejected,0
L11744,28,Female,Divorced,Salaried,20000.0,33339.88,12,643,0.5394733681770263,Rejected,0
L11745,38,Female,Married,Salaried,24268.36,24567.44,12,688,0.48242438623687145,Approved,1
L11746,33,Female,Married,Self-employed,35400.09,56391.46,12,629,0.529828775725758,Rejected,0
L11747,65,Male,Single,Salaried,31415.61,20749.92,24,649,0.5191082431319995,Rejected,0
L11748,44,Female,Single,Salaried,42045.58,91234.02,48,545,0.4841642235104074,Rejected,0
L11749,43,Male,Single,Self-employed,106243.93,134282.88,60,633,0.4590146261492678,Rejected,0
L11750,32,Female,Married,Salaried,78430.34,41649.97,24,518,0.48612805244976737,Approved,1
L11751,50,Female,Married,Salaried,20000.0,48330.65,36,630,0.5009824578622714,Rejected,0
L11752,51,Male,Married,Salaried,20000.0,31813.06,24,627,0.48424627848734886,Approved,1
L11753,48,Male,Single,Salaried,36082.54,84135.55,36,674,0.47941151519194125,Approved,1
L11754,42,Male,Married,Self-employed,20000.0,17516.58,36,647,0.5102174149818745,Rejected,0
L11755,64,Male,Single,Unemployed,25574.65,28144.57,12,738,0.5006448953228333,Approved,1
L11756,48,Male,Divorced,Salaried,20000.0,25326.99,36,709,0.5408904245283095,Rejected,0
L11757,33,Female,Married,Salaried,20000.0,17815.06,36,716,0.5224749901157576,Approved,1
L11758,45,Female,Married,Salaried,49363.49,69502.3,24,716,0.49671194794706647,Approved,1
L11759,64,Male,Married,Salaried,67999.62,72275.04,36,652,0.5140966372215955,Rejected,0
L11760,27,Male,Married,Self-employed,21494.58,16139.17,36,610,0.5199508780366885,Rejected,0
L11761,65,Female,Married,Self-employed,58330.01,38671.07,24,675,0.4857969658819218,Rejected,0
L11762,26,Male,Married,Salaried,25913.98,26330.12,36,573,0.4803033324264816,Rejected,0
L11763,44,Male,Single,Salaried,21992.75,54156.26,12,742,0.47966885707627427,Approved,1
L11764,39,Female,Married,Salaried,20000.0,20250.73,24,541,0.5077088990301549,Rejected,0
L11765,39,Male,Single,Self-employed,40331.08,89168.38,36,660,0.5038168995903619,Rejected,0
L11766,56,Male,Divorced,Salaried,20000.0,28363.52,12,649,0.49465728892957933,Rejected,0
L11767,29,Male,Married,Salaried,20000.0,20094.3,12,679,0.47396233551668177,Rejected,0
L11768,56,Male,Divorced,Unemployed,20000.0,42913.59,36,676,0.5062088727682983,Rejected,0
L11769,58,Male,Married,Unemployed,67842.08,136349.66,24,673,0.47850799215111894,Rejected,0
L11770,60,Male,Married,Salaried,27976.46,48535.33,24,678,0.5041506495282085,Approved,1
L11771,49,Male,Single,Salaried,20000.0,21460.19,12,674,0.5192041896189619,Approved,1
L11772,44,Female,Married,Salaried,46570.24,94275.94,12,564,0.4695156404909702,Rejected,0
L11773,25,Female,Married,Salaried,45121.12,24311.7,24,679,0.47578956898755387,Rejected,0
L11774,62,Female,Married,Self-employed,20000.0,21193.53,60,611,0.5048338018885523,Rejected,0
L11775,65,Male,Divorced,Salaried,48058.13,106860.41,36,623,0.4755544066759024,Approved,1
L11776,46,Male,Married,Salaried,40090.34,38806.2,24,704,0.4959791676128696,Rejected,0
L11777,34,Male,Single,Salaried,49939.2,87855.99,36,597,0.5305980486724439,Rejected,0
L11778,59,Female,Single,Self-employed,57464.85,83814.85,12,696,0.4924728752724455,Rejected,0
L11779,49,Male,Married,Salaried,25010.0,33964.72,48,552,0.5104950443408746,Rejected,0
L11780,26,Male,Married,Salaried,32724.49,61273.68,36,611,0.46877847898618874,Approved,1
L11781,27,Male,Married,Self-employed,20000.0,11525.83,12,633,0.5291120674164373,Approved,1
L11782,57,Female,Married,Unemployed,131516.27,196716.96,24,686,0.5057100874623596,Rejected,0
L11783,38,Female,Married,Salaried,56046.02,77348.02,36,661,0.506771346664563,Rejected,0
L11784,43,Male,Married,Salaried,20000.0,40031.85,48,676,0.5138270455274098,Rejected,0
L11785,64,Female,Married,Salaried,38695.34,52345.67,36,785,0.46407319315809625,Approved,1
L11786,58,Male,Married,Salaried,20000.0,46190.32,12,644,0.4987884705569774,Rejected,0
L11787,21,Male,Single,Self-employed,63312.44,157349.27,36,672,0.5036721621717395,Rejected,0
L11788,24,Male,Married,Self-employed,20000.0,45031.88,60,702,0.5042123369138621,Rejected,0
L11789,64,Male,Divorced,Salaried,91640.25,191737.77,36,670,0.46811800947541843,Rejected,0
L11790,55,Male,Married,Self-employed,20185.87,39039.59,60,579,0.48718226153117433,Rejected,0
L11791,43,Female,Single,Unemployed,20000.0,32432.95,24,586,0.47270369445856725,Rejected,0
L11792,47,Female,Divorced,Salaried,34648.99,71852.27,36,684,0.5261748612154844,Approved,1
L11793,46,Male,Married,Self-employed,161163.88,274908.77,36,687,0.49584438357297844,Approved,1
L11794,28,Male,Single,Salaried,45825.24,111071.53,60,663,0.5260436570193318,Rejected,0
L11795,63,Male,Married,Salaried,86103.29,196224.19,12,698,0.48575418704156254,Rejected,0
L11796,36,Male,Divorced,Self-employed,68228.62,112772.38,48,630,0.49252219325952973,Rejected,0
L11797,61,Female,Single,Salaried,39361.56,53133.67,36,565,0.4907103854525263,Rejected,0
L11798,23,Male,Married,Salaried,44603.12,39870.19,24,688,0.47860360978100513,Approved,1
L11799,52,Female,Single,Salaried,20000.0,19789.71,12,617,0.5097941145728994,Rejected,0
L11800,25,Male,Single,Self-employed,20000.0,18751.82,12,725,0.5160128833899439,Rejected,0
L11801,40,Male,Married,Unemployed,159618.8,364445.02,48,734,0.5274137948689205,Rejected,0
L11802,34,Male,Single,Self-employed,52891.24,123427.86,60,651,0.5130259199930616,Rejected,0
L11803,52,Female,Single,Salaried,58439.14,66636.41,24,708,0.4916833929903595,Approved,1
L11804,46,Female,Married,Salaried,31859.34,60653.94,48,643,0.5220156319665148,Approved,1
L11805,26,Male,Divorced,Salaried,43299.71,32445.65,12,605,0.4864952461896475,Rejected,0
L11806,56,Female,Married,Salaried,20000.0,32456.97,12,656,0.4916505713688246,Approved,1
L11807,60,Female,Single,Salaried,24438.68,26853.78,12,648,0.5049190747307257,Rejected,0
L11808,25,Male,Married,Salaried,20243.89,48608.67,12,669,0.5070920621015903,Rejected,0
L11809,33,Male,Divorced,Self-employed,49467.28,38194.68,24,636,0.5215773142986634,Rejected,0
L11810,52,Male,Single,Self-employed,40684.76,31334.17,24,621,0.501403335975304,Approved,1
L11811,36,Male,Single,Self-employed,73263.5,149645.07,36,588,0.5000927383333928,Rejected,0
L11812,21,Female,Divorced,Unemployed,140320.33,157702.77,36,707,0.48517156415922635,Rejected,0
L11813,33,Male,Married,Salaried,27878.78,28172.39,12,562,0.4697025766657345,Rejected,0
L11814,31,Male,Married,Salaried,29108.84,26753.71,12,614,0.48748693014614947,Approved,1
L11815,28,Male,Single,Self-employed,22305.63,22437.6,24,576,0.4729772277000613,Rejected,0
L11816,45,Male,Married,Salaried,30316.8,75131.94,36,690,0.5268954418672012,Rejected,0
L11817,60,Male,Married,Salaried,126687.81,178311.29,48,687,0.49059510166621234,Rejected,0
L11818,52,Female,Single,Salaried,44830.08,44853.19,24,690,0.5135188696938296,Approved,1
L11819,44,Male,Single,Salaried,27171.67,17020.95,36,701,0.48606109546276705,Rejected,0
L11820,48,Male,Married,Salaried,51715.75,38386.89,12,575,0.4674174910174956,Rejected,0
L11821,34,Male,Divorced,Self-employed,68200.54,123686.63,24,618,0.5019666025714851,Approved,1
L11822,65,Female,Single,Unemployed,32218.18,32890.39,12,647,0.5011376823481275,Rejected,0
L11823,23,Male,Divorced,Self-employed,112407.97,181177.5,36,604,0.5192226160457816,Rejected,0
L11824,56,Male,Divorced,Salaried,34587.49,55527.15,36,636,0.49370527442267603,Approved,1
L11825,47,Male,Married,Salaried,109137.33,133576.1,36,696,0.47730763451179237,Rejected,0
L11826,40,Male,Single,Salaried,63585.33,122520.42,24,644,0.4904695568076327,Rejected,0
L11827,35,Male,Married,Salaried,20000.0,11331.38,24,673,0.4871992784249252,Approved,1
L11828,47,Female,Divorced,Salaried,20000.0,26682.67,60,667,0.4847775713696412,Approved,1
L11829,65,Female,Single,Self-employed,20000.0,27366.01,60,687,0.4714523016177761,Rejected,0
L11830,61,Male,Married,Salaried,83644.9,62654.62,48,687,0.4878084646080423,Rejected,0
L11831,48,Male,Divorced,Self-employed,88067.49,46726.38,12,682,0.5027628414022107,Rejected,0
L11832,45,Female,Single,Salaried,64941.11,101848.36,48,699,0.4943996001520142,Rejected,0
L11833,62,Male,Divorced,Salaried,33531.65,36528.91,12,712,0.521264750843335,Approved,1
L11834,64,Male,Married,Salaried,74900.04,177089.58,48,648,0.47336683488095627,Approved,1
L11835,53,Male,Divorced,Self-employed,23501.84,44920.89,12,630,0.5149700123743304,Approved,1
L11836,34,Female,Single,Unemployed,74814.9,50592.27,48,720,0.5057036484229483,Rejected,0
L11837,28,Female,Single,Unemployed,43770.95,79264.07,36,624,0.46791436525623825,Rejected,0
L11838,34,Male,Divorced,Unemployed,20000.0,45010.23,12,679,0.4671249952590861,Rejected,0
L11839,21,Male,Single,Unemployed,20000.0,48275.69,60,585,0.49662999036118827,Rejected,0
L11840,36,Female,Single,Self-employed,74220.68,83526.6,48,619,0.5115068757785906,Approved,1
L11841,38,Male,Married,Salaried,20316.97,27955.01,24,709,0.4920524768364098,Approved,1
L11842,27,Female,Divorced,Salaried,115540.36,206881.71,48,691,0.47337187631062866,Rejected,0
L11843,35,Male,Single,Self-employed,20000.0,46379.34,24,711,0.4905347966409173,Approved,1
L11844,44,Female,Divorced,Self-employed,43461.79,80495.4,12,608,0.4957962086362493,Rejected,0
L11845,33,Female,Married,Self-employed,20626.63,26164.28,24,662,0.4950897328838789,Rejected,0
L11846,29,Male,Married,Salaried,31129.2,21180.61,60,680,0.5010064613597331,Rejected,0
L11847,35,Male,Married,Self-employed,28770.71,22683.37,12,582,0.4753095890404784,Approved,1
L11848,55,Male,Single,Self-employed,41042.63,65489.92,36,602,0.5002606885238889,Rejected,0
L11849,44,Male,Married,Salaried,64222.77,62725.82,48,633,0.47192273633348153,Rejected,0
L11850,53,Female,Married,Salaried,50388.04,70500.75,12,618,0.4939877416381002,Approved,1
L11851,36,Male,Single,Self-employed,34035.78,44747.27,12,703,0.5047328117678692,Approved,1
L11852,28,Female,Married,Salaried,21721.87,35645.84,48,597,0.47269088826021827,Rejected,0
L11853,49,Male,Divorced,Salaried,20000.0,23338.78,36,655,0.5196323233502673,Approved,1
L11854,43,Female,Single,Salaried,58976.48,83819.34,12,739,0.4863500946151873,Approved,1
L11855,65,Male,Divorced,Salaried,27937.43,46486.48,24,613,0.48187436170044023,Approved,1
L11856,51,Female,Married,Self-employed,39790.36,67172.85,36,707,0.49392599374038865,Approved,1
L11857,60,Male,Married,Salaried,20000.0,28715.06,36,615,0.5030320677429309,Approved,1
L11858,34,Male,Married,Salaried,33030.88,63690.74,24,646,0.5395290888541294,Rejected,0
L11859,50,Male,Single,Salaried,123777.69,158490.83,36,543,0.4696996634645646,Rejected,0
L11860,59,Male,Married,Self-employed,110452.39,229296.64,60,693,0.5240756340233358,Approved,1
L11861,47,Male,Married,Self-employed,23957.11,59155.32,24,709,0.49581471613621064,Rejected,0
L11862,36,Male,Divorced,Salaried,55399.94,111826.67,36,690,0.4851230814339376,Rejected,0
L11863,26,Female,Married,Self-employed,76707.31,158003.76,48,661,0.49435449031148737,Approved,1
L11864,53,Male,Single,Self-employed,60254.48,135241.98,36,637,0.5085426315548417,Approved,1
L11865,64,Female,Single,Salaried,23322.89,16488.9,48,657,0.45478782960786474,Approved,1
L11866,38,Male,Married,Self-employed,30060.05,48765.74,24,702,0.49840076973405734,Approved,1
L11867,36,Male,Single,Self-employed,35407.41,65282.67,24,496,0.481654624636835,Rejected,0
L11868,32,Female,Single,Self-employed,24298.18,56627.68,48,604,0.46765364451733976,Approved,1
L11869,40,Female,Married,Unemployed,82501.02,178768.1,48,683,0.49890203737657346,Rejected,0
L11870,65,Male,Married,Salaried,55048.57,70369.58,24,635,0.4852195510050003,Rejected,0
L11871,60,Female,Divorced,Self-employed,21163.91,23787.14,36,648,0.5078001440764047,Rejected,0
L11872,49,Male,Married,Salaried,56234.0,61428.5,24,705,0.4671158523764638,Approved,1
L11873,50,Female,Single,Self-employed,20000.0,20008.16,24,662,0.546945169193883,Rejected,0
L11874,46,Male,Single,Self-employed,21551.92,24104.77,60,637,0.5044887487091072,Approved,1
L11875,42,Male,Married,Salaried,20000.0,39365.64,12,685,0.508850696408654,Approved,1
L11876,53,Male,Divorced,Self-employed,56866.41,41571.62,12,678,0.5282193926728366,Approved,1
L11877,59,Male,Married,Salaried,33529.94,66030.55,36,626,0.5133272119985578,Approved,1
L11878,49,Male,Married,Self-employed,70851.75,62969.02,12,675,0.49567646996957115,Approved,1
L11879,42,Male,Single,Salaried,36836.72,64393.96,12,649,0.4925352286527599,Approved,1
L11880,65,Female,Married,Salaried,43801.44,74112.12,36,615,0.5061509318779657,Approved,1
L11881,33,Male,Single,Salaried,47837.02,80616.73,48,550,0.46641161771662953,Rejected,0
L11882,29,Male,Divorced,Salaried,63884.39,71636.99,36,632,0.5402008098435592,Approved,1
L11883,44,Male,Married,Salaried,135967.86,108758.78,24,694,0.4867353105461401,Approved,1
L11884,35,Female,Married,Self-employed,200000.0,416781.25,36,740,0.48891481159738803,Rejected,0
L11885,56,Female,Married,Salaried,40093.97,39435.3,36,636,0.5105080872679157,Rejected,0
L11886,33,Male,Divorced,Salaried,28448.49,18748.88,48,527,0.494244095998141,Rejected,0
L11887,47,Male,Married,Salaried,41462.77,33880.44,36,683,0.49090201552219054,Approved,1
L11888,64,Male,Married,Self-employed,31877.46,23215.1,12,651,0.5137022743442307,Rejected,0
L11889,57,Female,Single,Self-employed,65767.92,126912.19,36,758,0.4713877924638873,Approved,1
L11890,27,Female,Married,Salaried,58596.11,116630.76,36,663,0.5020792121563128,Approved,1
L11891,28,Male,Married,Salaried,33143.27,38971.46,12,661,0.4974924978608645,Rejected,0
L11892,57,Female,Divorced,Salaried,69751.82,141565.17,36,676,0.4741414549781116,Rejected,0
L11893,61,Male,Married,Salaried,55307.94,120397.55,48,537,0.47983838431033604,Rejected,0
L11894,34,Male,Married,Salaried,72921.47,106049.54,48,703,0.5183962863393374,Approved,1
L11895,32,Female,Married,Salaried,48229.12,103882.43,24,661,0.49999264244374186,Approved,1
L11896,56,Female,Divorced,Salaried,107294.04,161792.78,36,640,0.5015703457944508,Rejected,0
L11897,60,Female,Married,Salaried,26134.62,55367.74,36,742,0.48988873428390073,Approved,1
L11898,37,Male,Married,Salaried,40049.23,55358.43,12,654,0.4951154442359616,Approved,1
L11899,60,Male,Married,Self-employed,36440.62,22515.23,36,651,0.495017441535085,Approved,1
L11900,49,Female,Divorced,Self-employed,20895.71,19654.75,12,660,0.4993742964583245,Approved,1
L11901,47,Female,Married,Salaried,46391.32,51368.97,24,632,0.5168981060274067,Rejected,0
L11902,21,Male,Married,Salaried,26237.49,36235.25,36,708,0.4726776366026833,Rejected,0
L11903,54,Male,Single,Salaried,56447.47,81793.53,36,670,0.49082342690584946,Approved,1
L11904,24,Female,Married,Unemployed,117665.24,288425.49,48,638,0.5005055552076743,Rejected,0
L11905,44,Female,Single,Unemployed,26825.45,38915.04,12,726,0.47441725748626556,Rejected,0
L11906,41,Female,Single,Self-employed,62759.01,78013.78,12,628,0.48697748269034724,Rejected,0
L11907,53,Female,Married,Salaried,114826.34,140250.89,36,526,0.5063433800982459,Approved,1
L11908,27,Male,Single,Unemployed,20000.0,45435.58,12,725,0.46930977303087584,Rejected,0
L11909,21,Female,Married,Salaried,20000.0,25396.87,36,598,0.48714953421731993,Rejected,0
L11910,61,Female,Married,Self-employed,47739.65,98834.26,48,570,0.5276389054720123,Rejected,0
L11911,23,Male,Single,Salaried,78649.41,78523.6,36,719,0.469217148255373,Approved,1
L11912,64,Female,Married,Salaried,48093.41,65303.82,24,598,0.49046591441582704,Approved,1
L11913,35,Female,Married,Salaried,20000.0,32954.88,12,690,0.520330697655661,Approved,1
L11914,51,Male,Married,Salaried,20150.81,32823.35,12,676,0.5421594519500866,Approved,1
L11915,36,Female,Divorced,Salaried,53227.45,88309.86,24,681,0.5155475725060189,Rejected,0
L11916,30,Female,Divorced,Salaried,95586.86,189513.43,12,668,0.5087375284630069,Rejected,0
L11917,49,Male,Married,Salaried,56000.37,85133.26,60,649,0.49833307420698786,Rejected,0
L11918,26,Female,Married,Self-employed,46037.15,39892.72,24,568,0.5026227937224884,Rejected,0
L11919,49,Male,Divorced,Salaried,53141.91,88330.06,36,603,0.5081916306355572,Approved,1
L11920,37,Female,Single,Self-employed,21776.63,23867.17,12,703,0.4984476377041083,Approved,1
L11921,42,Male,Married,Self-employed,60219.33,66305.56,36,747,0.4654619802200685,Approved,1
L11922,44,Female,Single,Salaried,92012.05,69671.56,36,543,0.5062297388645559,Rejected,0
L11923,37,Male,Married,Salaried,50200.17,116462.33,48,674,0.5113713889558216,Rejected,0
L11924,41,Male,Single,Salaried,20000.0,12595.25,36,708,0.49417815417102867,Approved,1
L11925,31,Male,Divorced,Salaried,113317.39,65209.95,36,649,0.5042451894866763,Approved,1
L11926,27,Male,Married,Self-employed,43349.94,84523.02,36,541,0.4834484937531885,Rejected,0
L11927,62,Male,Single,Salaried,44725.95,85412.73,12,736,0.5055291565426908,Rejected,0
L11928,59,Male,Single,Self-employed,35351.76,42459.43,12,633,0.49968671972739154,Rejected,0
L11929,25,Female,Divorced,Salaried,23934.8,47418.4,12,580,0.48454488607045504,Rejected,0
L11930,64,Female,Married,Self-employed,132801.98,195947.55,48,612,0.5224152395845748,Approved,1
L11931,41,Female,Divorced,Salaried,35813.2,70069.01,48,708,0.49444929855776265,Rejected,0
L11932,38,Female,Married,Self-employed,20000.0,31830.37,24,640,0.5276251334788938,Approved,1
L11933,55,Female,Married,Self-employed,65219.19,128149.32,48,521,0.5079271794128551,Rejected,0
L11934,40,Male,Married,Salaried,20000.0,40906.79,24,746,0.505498911383054,Approved,1
L11935,35,Female,Divorced,Salaried,200000.0,213425.4,48,689,0.4890633370856904,Rejected,0
L11936,25,Female,Married,Salaried,42113.88,53505.01,24,615,0.5039911315799875,Approved,1
L11937,33,Male,Divorced,Self-employed,25178.05,37990.81,12,712,0.5175339913135342,Approved,1
L11938,32,Female,Married,Salaried,26218.03,23100.24,12,612,0.5176687545926706,Approved,1
L11939,41,Male,Divorced,Salaried,29536.71,72089.6,24,639,0.5140140052590131,Approved,1
